time,place,status,tsunami,significance,data_type,magnitude,state,longitude,latitude,depth,date,days_since_last
1102026932000,"17 km NW of Yenifoça, Turkey",reviewed,0,158,earthquake,3.2," Turkey",26.71,38.86,29.0,,
1677764154000,"13 km WSW of Ye?ilyurt, Turkey",reviewed,0,179,earthquake,3.4," Turkey",38.1119,38.2315,6.914,,
1194316128000,"20 km W of Gölhisar, Turkey",reviewed,0,199,earthquake,3.6," Turkey",29.276,37.159,6.0,,
997239687000,"5 km E of Hendek, Turkey",reviewed,0,199,earthquake,3.6," Turkey",30.809,40.795,15.0,,
1151906374000,"15 km SW of S?nd?rg?, Turkey",reviewed,0,211,earthquake,3.7," Turkey",28.052,39.138,16.2,,
1131086358000,"15 km WSW of Seferihisar, Turkey",reviewed,0,211,earthquake,3.7," Turkey",26.692,38.125,10.0,,
1319396028000,"24 km N of Van, Turkey",reviewed,0,369,earthquake,4.9," Turkey",43.336,38.711,12.3,,
976122666400,"37 km E of Balkanabat, Turkmenistan",reviewed,0,754,earthquake,7.0," Turkmenistan",54.799,39.566,30.0,2000-12-06 17:11:06.400000+00:00,
1555812045883,"77 km NW of Türkmenba?y, Turkmenistan",reviewed,0,271,earthquake,4.2," Turkmenistan",52.2379,40.45,61.16,2019-04-21 02:00:45.883000+00:00,6709.0
758068098910,"50 km ESE of Cruz Bay, U.S. Virgin Islands",reviewed,0,354,earthquake,4.8," U.S. Virgin Islands",-64.335,18.221,103.5,1994-01-08 22:28:18.910000+00:00,
893896519300,"42 km NNW of Charlotte Amalie, U.S. Virgin Islands",reviewed,0,158,earthquake,3.2," U.S. Virgin Islands",-65.04,18.71,71.7,1998-04-30 00:35:19.300000+00:00,1572.0
1076487227080,"27 km NNE of Cruz Bay, U.S. Virgin Islands",reviewed,0,199,earthquake,3.6," U.S. Virgin Islands",-64.739,18.575,107.0,2004-02-11 08:13:47.080000+00:00,2113.0
1137174836940,"80 km NNW of Charlotte Amalie, U.S. Virgin Islands",reviewed,0,148,earthquake,3.1," U.S. Virgin Islands",-65.181,19.03,28.0,2006-01-13 17:53:56.940000+00:00,702.0
1141380454030,"131 km NE of Cruz Bay, U.S. Virgin Islands",reviewed,0,271,earthquake,4.2," U.S. Virgin Islands",-63.9,19.16,15.5,2006-03-03 10:07:34.030000+00:00,48.0
1144476485190,"73 km NNW of Charlotte Amalie, U.S. Virgin Islands",reviewed,0,129,earthquake,2.9," U.S. Virgin Islands",-65.091,18.991,27.3,2006-04-08 06:08:05.190000+00:00,35.0
1163315027060,"125 km NNE of Cruz Bay, U.S. Virgin Islands",reviewed,0,199,earthquake,3.6," U.S. Virgin Islands",-64.196,19.307,36.2,2006-11-12 07:03:47.060000+00:00,218.0
1168547388400,"95 km N of Charlotte Amalie, U.S. Virgin Islands",reviewed,0,168,earthquake,3.3," U.S. Virgin Islands",-65.094,19.187,75.1,2007-01-11 20:29:48.400000+00:00,60.0
1182768214800,"90 km NE of Cruz Bay, U.S. Virgin Islands",reviewed,0,199,earthquake,3.6," U.S. Virgin Islands",-64.319,19.01,65.0,2007-06-25 10:43:34.800000+00:00,164.0
1202545882820,"91 km NNE of Cruz Bay, U.S. Virgin Islands",reviewed,0,158,earthquake,3.2," U.S. Virgin Islands",-64.621,19.139,76.6,2008-02-09 08:31:22.820000+00:00,228.0
1223721614060,"91 km N of Charlotte Amalie, U.S. Virgin Islands",reviewed,0,785,earthquake,6.1," U.S. Virgin Islands",-64.833,19.161,23.0,2008-10-11 10:40:14.060000+00:00,245.0
1223936093510,"50 km NE of Cruz Bay, U.S. Virgin Islands",reviewed,0,148,earthquake,3.1," U.S. Virgin Islands",-64.48,18.677,82.8,2008-10-13 22:14:53.510000+00:00,2.0
1225649918910,"106 km NNE of Cruz Bay, U.S. Virgin Islands",reviewed,0,148,earthquake,3.1," U.S. Virgin Islands",-64.279,19.156,52.1,2008-11-02 18:18:38.910000+00:00,19.0
1240023306280,"112 km N of Charlotte Amalie, U.S. Virgin Islands",reviewed,0,158,earthquake,3.2," U.S. Virgin Islands",-64.949,19.36,59.2,2009-04-18 02:55:06.280000+00:00,166.0
1244404149230,"94 km N of Charlotte Amalie, U.S. Virgin Islands",reviewed,0,188,earthquake,3.5," U.S. Virgin Islands",-64.846,19.19,44.8,2009-06-07 19:49:09.230000+00:00,50.0
1255236361370,"80 km N of Charlotte Amalie, U.S. Virgin Islands",reviewed,0,168,earthquake,3.3," U.S. Virgin Islands",-64.989,19.067,18.6,2009-10-11 04:46:01.370000+00:00,125.0
1262725084430,"55 km E of Cruz Bay, U.S. Virgin Islands",reviewed,0,188,earthquake,3.5," U.S. Virgin Islands",-64.273,18.269,67.9,2010-01-05 20:58:04.430000+00:00,86.0
1306445852140,"165 km NE of Cruz Bay, U.S. Virgin Islands",reviewed,0,178,earthquake,3.4," U.S. Virgin Islands",-63.876,19.548,21.3,2011-05-26 21:37:32.140000+00:00,506.0
1310641375450,"65 km N of Charlotte Amalie, U.S. Virgin Islands",reviewed,0,168,earthquake,3.3," U.S. Virgin Islands",-64.819,18.926,83.2,2011-07-14 11:02:55.450000+00:00,48.0
1317152172010,"74 km NE of Cruz Bay, U.S. Virgin Islands",reviewed,0,199,earthquake,3.6," U.S. Virgin Islands",-64.346,18.846,33.0,2011-09-27 19:36:12.010000+00:00,75.0
1346309167230,"155 km NNE of Cruz Bay, U.S. Virgin Islands",reviewed,0,168,earthquake,3.3," U.S. Virgin Islands",-64.194,19.618,54.8,2012-08-30 06:46:07.230000+00:00,337.0
1348532613900,"89 km N of Cruz Bay, U.S. Virgin Islands",reviewed,0,121,earthquake,2.8," U.S. Virgin Islands",-64.692,19.133,64.9,2012-09-25 00:23:33.900000+00:00,25.0
1356045960900,"77 km NE of Cruz Bay, U.S. Virgin Islands",reviewed,0,148,earthquake,3.1," U.S. Virgin Islands",-64.313,18.855,37.0,2012-12-20 23:26:00.900000+00:00,86.0
1370845727510,"73 km NNW of Charlotte Amalie, U.S. Virgin Islands",reviewed,1,211,earthquake,3.7," U.S. Virgin Islands",-65.125,18.983,12.2,2013-06-10 06:28:47.510000+00:00,171.0
1371468833900,"78 km NE of Cruz Bay, U.S. Virgin Islands",REVIEWED,1,254,earthquake,4.0," U.S. Virgin Islands",-64.3215,18.8752,5.0,2013-06-17 11:33:53.900000+00:00,7.0
1379176441700,"87 km N of Charlotte Amalie, U.S. Virgin Islands",REVIEWED,1,271,earthquake,4.2," U.S. Virgin Islands",-64.8455,19.1264,48.0,2013-09-14 16:34:01.700000+00:00,89.0
1379904493200,"23 km NW of Charlotte Amalie, U.S. Virgin Islands",REVIEWED,0,112,earthquake,2.7," U.S. Virgin Islands",-65.1187,18.4626,39.0,2013-09-23 02:48:13.200000+00:00,8.0
1391405281600,"78 km N of Charlotte Amalie, U.S. Virgin Islands",REVIEWED,1,260,earthquake,4.1," U.S. Virgin Islands",-64.8263,19.0482,7.0,2014-02-03 05:28:01.600000+00:00,133.0
1398637946500,"41 km ESE of Cruz Bay, U.S. Virgin Islands",REVIEWED,0,148,earthquake,3.1," U.S. Virgin Islands",-64.4115,18.2315,132.0,2014-04-27 22:32:26.500000+00:00,83.0
1414514967020,"245 km NNE of Cruz Bay, U.S. Virgin Islands",reviewed,1,284,earthquake,4.3," U.S. Virgin Islands",-64.2133,20.4779,24.24,2014-10-28 16:49:27.020000+00:00,183.0
1415477485800,"105 km N of Charlotte Amalie, U.S. Virgin Islands",REVIEWED,0,112,earthquake,2.7," U.S. Virgin Islands",-65.0866,19.2816,94.0,2014-11-08 20:11:25.800000+00:00,11.0
1419200086100,"79 km NNW of Charlotte Amalie, U.S. Virgin Islands",REVIEWED,1,234,earthquake,3.9," U.S. Virgin Islands",-65.1792,19.0165,24.0,2014-12-21 22:14:46.100000+00:00,43.0
1420190803200,"37 km N of Charlotte Amalie, U.S. Virgin Islands",REVIEWED,0,112,earthquake,2.7," U.S. Virgin Islands",-64.8992,18.6772,59.0,2015-01-02 09:26:43.200000+00:00,11.0
1426853936900,"100 km NE of Cruz Bay, U.S. Virgin Islands",REVIEWED,1,329,earthquake,4.6," U.S. Virgin Islands",-64.1977,19.0421,8.0,2015-03-20 12:18:56.900000+00:00,77.0
1437068279600,"175 km NNE of Cruz Bay, U.S. Virgin Islands",REVIEWED,1,272,earthquake,4.2," U.S. Virgin Islands",-64.3656,19.8596,34.0,2015-07-16 17:37:59.600000+00:00,118.0
1438240182300,"81 km NE of Cruz Bay, U.S. Virgin Islands",REVIEWED,0,138,earthquake,3.0," U.S. Virgin Islands",-64.1809,18.7858,38.0,2015-07-30 07:09:42.300000+00:00,13.0
1439982266700,"157 km NNE of Cruz Bay, U.S. Virgin Islands",REVIEWED,1,354,earthquake,4.8," U.S. Virgin Islands",-64.3927,19.6987,89.0,2015-08-19 11:04:26.700000+00:00,20.0
1440548553100,"104 km N of Charlotte Amalie, U.S. Virgin Islands",REVIEWED,0,148,earthquake,3.1," U.S. Virgin Islands",-64.8022,19.281,41.0,2015-08-26 00:22:33.100000+00:00,6.0
1441346461600,"29 km NW of Charlotte Amalie, U.S. Virgin Islands",REVIEWED,0,104,earthquake,2.6," U.S. Virgin Islands",-65.0938,18.558,18.0,2015-09-04 06:01:01.600000+00:00,9.0
1452886180320,"145 km NNE of Cruz Bay, U.S. Virgin Islands",reviewed,1,326,earthquake,4.6," U.S. Virgin Islands",-64.4258,19.5937,7.94,2016-01-15 19:29:40.320000+00:00,133.0
1456702235100,"67 km N of Charlotte Amalie, U.S. Virgin Islands",REVIEWED,0,178,earthquake,3.4," U.S. Virgin Islands",-64.9251,18.9484,49.0,2016-02-28 23:30:35.100000+00:00,44.0
1460464689900,"89 km N of Charlotte Amalie, U.S. Virgin Islands",REVIEWED,0,121,earthquake,2.8," U.S. Virgin Islands",-65.0061,19.1443,39.0,2016-04-12 12:38:09.900000+00:00,43.0
1463357047100,"59 km N of Charlotte Amalie, U.S. Virgin Islands",REVIEWED,0,121,earthquake,2.8," U.S. Virgin Islands",-65.0104,18.8724,16.0,2016-05-16 00:04:07.100000+00:00,33.0
1464820198300,"27 km SSW of Charlotte Amalie, U.S. Virgin Islands",REVIEWED,0,112,earthquake,2.7," U.S. Virgin Islands",-64.9917,18.103,12.0,2016-06-01 22:29:58.300000+00:00,16.0
1467243468400,"82 km N of Charlotte Amalie, U.S. Virgin Islands",REVIEWED,1,246,earthquake,4.0," U.S. Virgin Islands",-64.8795,19.0879,11.0,2016-06-29 23:37:48.400000+00:00,28.0
1472290200300,"101 km NNE of Cruz Bay, U.S. Virgin Islands",REVIEWED,1,285,earthquake,4.3," U.S. Virgin Islands",-64.4466,19.1912,73.0,2016-08-27 09:30:00.300000+00:00,58.0
1479428462200,"155 km NNE of Cruz Bay, U.S. Virgin Islands",REVIEWED,1,285,earthquake,4.3," U.S. Virgin Islands",-64.36,19.6709,39.0,2016-11-18 00:21:02.200000+00:00,82.0
1483453114200,"90 km N of Charlotte Amalie, U.S. Virgin Islands",REVIEWED,0,138,earthquake,3.0," U.S. Virgin Islands",-64.8152,19.153,38.0,2017-01-03 14:18:34.200000+00:00,46.0
1487992960400,"96 km N of Cruz Bay, U.S. Virgin Islands",REVIEWED,0,168,earthquake,3.3," U.S. Virgin Islands",-64.732,19.2014,51.0,2017-02-25 03:22:40.400000+00:00,52.0
1489882727800,"96 km N of Charlotte Amalie, U.S. Virgin Islands",REVIEWED,0,178,earthquake,3.4," U.S. Virgin Islands",-64.7987,19.2047,37.0,2017-03-19 00:18:47.800000+00:00,21.0
1498804402370,"43 km NNW of Charlotte Amalie, U.S. Virgin Islands",reviewed,0,82,earthquake,2.31," U.S. Virgin Islands",-65.11,18.694,118.0,2017-06-30 06:33:22.370000+00:00,103.0
1502820906560,"117 km N of Charlotte Amalie, U.S. Virgin Islands",reviewed,0,177,earthquake,3.39," U.S. Virgin Islands",-65.0981,19.388,104.0,2017-08-15 18:15:06.560000+00:00,46.0
1503654958180,"81 km N of Charlotte Amalie, U.S. Virgin Islands",reviewed,0,72,earthquake,2.17," U.S. Virgin Islands",-64.8718,19.0771,37.0,2017-08-25 09:55:58.180000+00:00,9.0
1519291770280,"62 km NNW of Charlotte Amalie, U.S. Virgin Islands",reviewed,0,156,earthquake,3.18," U.S. Virgin Islands",-65.1388,18.8693,50.0,2018-02-22 09:29:30.280000+00:00,180.0
1553426727290,"112 km N of Cruz Bay, U.S. Virgin Islands",reviewed,0,181,earthquake,3.43," U.S. Virgin Islands",-64.612,19.3321,72.0,2019-03-24 11:25:27.290000+00:00,395.0
1570378247160,"134 km N of Cruz Bay, U.S. Virgin Islands",reviewed,0,173,earthquake,3.35," U.S. Virgin Islands",-64.7035,19.5453,107.0,2019-10-06 16:10:47.160000+00:00,196.0
1602206484710,"85 km ENE of Saint Croix, U.S. Virgin Islands",reviewed,0,320,earthquake,4.5," U.S. Virgin Islands",-63.9913,17.994,35.0,2020-10-09 01:21:24.710000+00:00,368.0
1610473951340,"90 km N of Charlotte Amalie, U.S. Virgin Islands",reviewed,0,190,earthquake,3.51," U.S. Virgin Islands",-64.857,19.1573,56.0,2021-01-12 17:52:31.340000+00:00,95.0
1637626642200,"90 km N of Charlotte Amalie, U.S. Virgin Islands",reviewed,0,200,earthquake,3.61," U.S. Virgin Islands",-64.8385,19.1555,27.0,2021-11-23 00:17:22.200000+00:00,314.0
1644558499820,"114 km N of Charlotte Amalie, U.S. Virgin Islands",reviewed,0,235,earthquake,3.91," U.S. Virgin Islands",-64.8001,19.3695,49.0,2022-02-11 05:48:19.820000+00:00,80.0
1665464092380,"69 km NE of Cruz Bay, U.S. Virgin Islands",reviewed,0,175,earthquake,3.37," U.S. Virgin Islands",-64.3931666666667,18.8305,6.83,2022-10-11 04:54:52.380000+00:00,241.0
1685924798200,"39 km N of Charlotte Amalie, U.S. Virgin Islands",reviewed,0,180,earthquake,3.42," U.S. Virgin Islands",-64.9838333333333,18.6993333333333,20.18,2023-06-05 00:26:38.200000+00:00,236.0
1688183648880,"54 km NE of Cruz Bay, U.S. Virgin Islands",reviewed,0,222,earthquake,3.8," U.S. Virgin Islands",-64.4606,18.7046,125.0,2023-07-01 03:54:08.880000+00:00,26.0
1258700616000,"62 km E of Cruz Bay, U.S. Virgin Islands",reviewed,0,138,earthquake,3.0," U.S. Virgin Islands",-64.205,18.263,18.3,,
1362101191000,"145 km NNE of Cruz Bay, U.S. Virgin Islands",REVIEWED,0,168,earthquake,3.3," U.S. Virgin Islands",-64.3896,19.5916,50.0,,
1207995242000,"99 km NNE of Cruz Bay, U.S. Virgin Islands",reviewed,0,188,earthquake,3.5," U.S. Virgin Islands",-64.277,19.081,63.0,,
1397973571000,"57 km ESE of Cruz Bay, U.S. Virgin Islands",REVIEWED,1,234,earthquake,3.9," U.S. Virgin Islands",-64.2922,18.1362,137.0,,
760491249970,"13 km SSW of Bundibugyo, Uganda",reviewed,0,591,earthquake,6.2," Uganda",30.037,0.593,14.2,1994-02-05 23:34:09.970000+00:00,
880851563570,"4 km NNE of Kippen, United Kingdom",reviewed,0,112,earthquake,2.7," United Kingdom",-4.128,56.164,10.0,1997-11-30 00:59:23.570000+00:00,
898457018900,"74 km E of Flamborough, United Kingdom",reviewed,0,188,earthquake,3.5," United Kingdom",1.01,54.07,24.9,1998-06-21 19:23:38.900000+00:00,203.0
701287971210,"11 km E of Howell, Utah",reviewed,0,6,earthquake,0.65," Utah",-112.309,41.816,-0.68,1992-03-22 18:12:51.210000+00:00,
715429580860,"3 km SSE of Washington, Utah",reviewed,0,547,earthquake,5.93," Utah",-113.4971667,37.0998333,13.91,1992-09-02 10:26:20.860000+00:00,163.0
756606796600,"7 km WSW of Scofield, Utah",reviewed,0,41,earthquake,1.63," Utah",-111.2443333,39.7008333,0.25,1993-12-23 00:33:16.600000+00:00,476.0
779195691710,"1 km S of Spring City, Utah",reviewed,0,52,earthquake,1.83," Utah",-111.4928333,39.4668333,2.39,1994-09-10 11:14:51.710000+00:00,261.0
847841426150,"7 km NW of Midway, Utah",reviewed,0,0,earthquake,0.03," Utah",-111.5371667,40.565,0.99,1996-11-12 23:30:26.150000+00:00,794.0
868572088850,"18 km N of Fayette, Utah",reviewed,0,135,earthquake,2.96," Utah",-111.8338333,39.3875,4.2,1997-07-10 22:01:28.850000+00:00,239.0
884937824450,"8 km WNW of Emery, Utah",reviewed,0,71,earthquake,2.15," Utah",-111.3438333,38.9513333,1.57,1998-01-16 08:03:44.450000+00:00,189.0
893394349240,"10 km NE of Howell, Utah",reviewed,0,190,earthquake,3.51," Utah",-112.3436667,41.8595,11.08,1998-04-24 05:05:49.240000+00:00,97.0
927903252950,"10 km NE of Leamington, Utah",reviewed,0,53,earthquake,1.86," Utah",-112.1961667,39.5955,1.47,1999-05-28 14:54:12.950000+00:00,399.0
950830238170,"14 km WNW of Orangeville, Utah",reviewed,0,44,earthquake,1.69," Utah",-111.1971667,39.2943333,1.94,2000-02-17 23:30:38.170000+00:00,265.0
952536199890,"2 km SSW of Aurora, Utah",reviewed,0,16,earthquake,1.02," Utah",-111.948,38.9003333,7.2,2000-03-08 17:23:19.890000+00:00,19.0
965375982600,"6 km SSW of Fountain Green, Utah",reviewed,0,14,earthquake,0.95," Utah",-111.6546667,39.5688333,8.98,2000-08-04 07:59:42.600000+00:00,148.0
965545030530,"3 km N of Richfield, Utah",reviewed,0,14,earthquake,0.95," Utah",-112.0821667,38.8051667,8.05,2000-08-06 06:57:10.530000+00:00,1.0
971818289540,"14 km W of Hiawatha, Utah",reviewed,0,9,earthquake,0.78," Utah",-111.1835,39.4743333,1.23,2000-10-17 21:31:29.540000+00:00,72.0
977462501870,"17 km WSW of Hiawatha, Utah",reviewed,0,7,earthquake,0.68," Utah",-111.206,39.4533333,1.18,2000-12-22 05:21:41.870000+00:00,65.0
978627687250,"17 km WNW of Orangeville, Utah",reviewed,0,1,earthquake,0.22," Utah",-111.2231667,39.3061667,-2.4,2001-01-04 17:01:27.250000+00:00,13.0
978674004430,"15 km W of Hiawatha, Utah",reviewed,0,0,earthquake,0.04," Utah",-111.1835,39.4611667,1.7,2001-01-05 05:53:24.430000+00:00,0.0
980303493120,"16 km WNW of Orangeville, Utah",reviewed,0,0,earthquake,0.03," Utah",-111.2206667,39.3076667,-3.26,2001-01-24 02:31:33.120000+00:00,18.0
983356010720,"16 km WNW of Orangeville, Utah",reviewed,0,14,earthquake,0.94," Utah",-111.2131667,39.3071667,-3.0,2001-02-28 10:26:50.720000+00:00,35.0
1036121122500,"6 km NW of Howell, Utah",reviewed,0,17,earthquake,1.04," Utah",-112.4923333,41.8368333,1.42,2002-11-01 03:25:22.500000+00:00,610.0
1123707864580,"16 km WSW of Hiawatha, Utah",reviewed,0,33,earthquake,1.46," Utah",-111.193,39.4423333,2.83,2005-08-10 21:04:24.580000+00:00,1013.0
1131600834350,"6 km ENE of Kenilworth, Utah",reviewed,0,69,earthquake,2.12," Utah",-110.7415,39.7115,-3.38,2005-11-10 05:33:54.350000+00:00,91.0
1141896330640,"16 km W of Hiawatha, Utah",reviewed,0,64,earthquake,2.04," Utah",-111.2006667,39.4556667,1.96,2006-03-09 09:25:30.640000+00:00,119.0
1160226044710,"5 km NE of Kenilworth, Utah",reviewed,0,10,earthquake,0.8," Utah",-110.7521667,39.7226667,-2.85,2006-10-07 13:00:44.710000+00:00,212.0
1161075621450,"9 km NW of Emery, Utah",reviewed,0,60,earthquake,1.98," Utah",-111.3143333,38.9928333,7.11,2006-10-17 09:00:21.450000+00:00,9.0
1199830662390,"13 km NW of Emery, Utah",reviewed,0,46,earthquake,1.72," Utah",-111.374,38.9905,2.1,2008-01-08 22:17:42.390000+00:00,448.0
1203400465320,"7 km NE of Kenilworth, Utah",reviewed,0,18,earthquake,1.08," Utah",-110.7436667,39.739,-1.83,2008-02-19 05:54:25.320000+00:00,41.0
1228197807700,"16 km W of Hiawatha, Utah",reviewed,0,64,earthquake,2.04," Utah",-111.1971667,39.457,2.85,2008-12-02 06:03:27.700000+00:00,287.0
1232227867510,"5 km S of Saint George, Utah",reviewed,0,50,earthquake,1.81," Utah",-113.5875,37.0536667,4.45,2009-01-17 21:31:07.510000+00:00,46.0
1232963489510,"13 km SE of Snowville, Utah",reviewed,0,17,earthquake,1.04," Utah",-112.572,41.8955,1.12,2009-01-26 09:51:29.510000+00:00,8.0
1235613023320,"11 km ENE of Huntsville, Utah",reviewed,0,9,earthquake,0.75," Utah",-111.6485,41.3133333,14.21,2009-02-26 01:50:23.320000+00:00,30.0
1237978346810,"3 km ENE of Enoch, Utah",reviewed,0,23,earthquake,1.23," Utah",-112.9871667,37.7826667,7.28,2009-03-25 10:52:26.810000+00:00,27.0
1247101952760,"16 km NNW of East Carbon City, Utah",reviewed,0,38,earthquake,1.57," Utah",-110.4755,39.6923333,1.68,2009-07-09 01:12:32.760000+00:00,105.0
1253829069530,"15 km SE of Hatch, Utah",reviewed,0,46,earthquake,1.73," Utah",-112.3168333,37.5415,11.31,2009-09-24 21:51:09.530000+00:00,77.0
1287566606670,"12 km NW of Emery, Utah",reviewed,0,34,earthquake,1.48," Utah",-111.35,39.0046667,3.28,2010-10-20 09:23:26.670000+00:00,390.0
1290049743130,"5 km NE of Sigurd, Utah",reviewed,0,18,earthquake,1.08," Utah",-111.9298333,38.8756667,0.47,2010-11-18 03:09:03.130000+00:00,28.0
1338686185930,"7 km W of Scofield, Utah",reviewed,0,39,earthquake,1.6," Utah",-111.246,39.715,8.82,2012-06-03 01:16:25.930000+00:00,562.0
1383145745560,"11 km SSE of Minersville, Utah",reviewed,0,46,earthquake,1.73," Utah",-112.8855,38.1108333,11.77,2013-10-30 15:09:05.560000+00:00,514.0
1393391114460,"24 km NNE of Springdale, Utah",reviewed,0,12,earthquake,0.9," Utah",-112.9086667,37.3961667,0.86,2014-02-26 05:05:14.460000+00:00,118.0
1438032309910,"62 km W of Hooper, Utah",reviewed,0,35,explosion,1.5," Utah",-112.8669,41.1052,0.0,2015-07-27 21:25:09.910000+00:00,516.0
1447135116390,"29 km ESE of Mapleton, Utah",reviewed,0,48,earthquake,1.76," Utah",-111.2586667,40.0208333,8.32,2015-11-10 05:58:36.390000+00:00,105.0
1453089793100,"18 km WSW of Enterprise, Utah",reviewed,0,55,earthquake,1.89," Utah",-113.9121667,37.5011667,1.62,2016-01-18 04:03:13.100000+00:00,68.0
1498995412090,"4 km E of Alta, Utah",reviewed,0,15,earthquake,0.98," Utah",-111.5853333,40.5961667,8.93,2017-07-02 11:36:52.090000+00:00,531.0
1502087478840,"5 km ESE of Springdale, Utah",reviewed,0,0,earthquake,0.01," Utah",-112.9336667,37.1741667,21.54,2017-08-07 06:31:18.840000+00:00,35.0
1537761738500,"12 km E of Kanab, Utah",reviewed,0,23,earthquake,1.21," Utah",-112.388,37.0286667,21.82,2018-09-24 04:02:18.500000+00:00,412.0
1550238437330,"3 km S of Bluffdale, Utah",reviewed,0,17,earthquake,1.05," Utah",-111.9366667,40.4585,8.36,2019-02-15 13:47:17.330000+00:00,144.0
1550997109660,"9 km WNW of Enoch, Utah",reviewed,0,134,earthquake,2.87," Utah",-113.1295,37.7975,10.89,2019-02-24 08:31:49.660000+00:00,8.0
1552718354670,"16 km SE of Clawson, Utah",reviewed,0,69,earthquake,2.12," Utah",-110.9468333,39.0433333,7.09,2019-03-16 06:39:14.670000+00:00,19.0
1554870731370,"14 km SE of Clawson, Utah",reviewed,0,160,earthquake,3.17," Utah",-110.9623333,39.0555,17.46,2019-04-10 04:32:11.370000+00:00,24.0
1555567018800,"27 km E of La Sal, Utah",reviewed,0,96,earthquake,2.5," Utah",-108.9336667,38.2656667,-1.25,2019-04-18 05:56:58.800000+00:00,8.0
1555584274600,"16 km SE of Clawson, Utah",reviewed,0,79,earthquake,2.27," Utah",-110.9488333,39.0425,10.15,2019-04-18 10:44:34.600000+00:00,0.0
1559872081590,"5 km ESE of Morgan, Utah",reviewed,0,51,earthquake,1.82," Utah",-111.6115,41.024,8.88,2019-06-07 01:48:01.590000+00:00,49.0
1561513879850,"22 km W of Nephi, Utah",reviewed,0,33,earthquake,1.47," Utah",-112.0955,39.6765,9.07,2019-06-26 01:51:19.850000+00:00,19.0
1565887777150,"16 km SSE of Saint George, Utah",reviewed,0,126,earthquake,2.84," Utah",-113.5168333,36.963,8.5,2019-08-15 16:49:37.150000+00:00,50.0
1568257667680,"7 km NNW of Panguitch, Utah",reviewed,0,140,earthquake,2.92," Utah",-112.48,37.879,5.97,2019-09-12 03:07:47.680000+00:00,27.0
1584556244680,"6 km NE of Magna, Utah",reviewed,0,167,earthquake,3.03," Utah",-112.048,40.7465,10.23,2020-03-18 18:30:44.680000+00:00,188.0
1584625320210,"6 km ENE of Magna, Utah",reviewed,0,1,earthquake,0.27," Utah",-112.041,40.739,8.57,2020-03-19 13:42:00.210000+00:00,0.0
1584688701660,"7 km NNE of Magna, Utah",reviewed,0,1,earthquake,0.19," Utah",-112.0766667,40.7716667,10.35,2020-03-20 07:18:21.660000+00:00,0.0
1584703585010,"4 km NNE of Magna, Utah",reviewed,0,7,earthquake,0.68," Utah",-112.0751667,40.7456667,9.32,2020-03-20 11:26:25.010000+00:00,0.0
1588839289270,"6 km NNW of West Valley City, Utah",reviewed,0,10,earthquake,0.81," Utah",-112.0361667,40.7466667,9.64,2020-05-07 08:14:49.270000+00:00,47.0
1590548822660,"17 km SSE of Sunnyside, Utah",reviewed,0,52,earthquake,1.83," Utah",-110.3026667,39.411,-1.91,2020-05-27 03:07:02.660000+00:00,19.0
1593598390910,"6 km WNW of Salt Lake City, Utah",reviewed,0,2,earthquake,0.37," Utah",-111.9565,40.7888333,5.33,2020-07-01 10:13:10.910000+00:00,35.0
1617134875290,"6 km SSW of Thatcher, Utah",reviewed,0,76,earthquake,2.22," Utah",-112.327,41.641,5.38,2021-03-30 20:07:55.290000+00:00,272.0
1620172655900,"14 km SSE of Sunnyside, Utah",reviewed,0,16,earthquake,1.03," Utah",-110.3293333,39.4245,-1.54,2021-05-04 23:57:35.900000+00:00,35.0
1645719417930,"16 km SSE of Sunnyside, Utah",reviewed,0,60,earthquake,1.98," Utah",-110.3046667,39.4181667,-2.42,2022-02-24 16:16:57.930000+00:00,295.0
1648155654810,"22 km NNE of Maeser, Utah",reviewed,0,148,mining explosion,3.1," Utah",-109.4886,40.6671,0.0,2022-03-24 21:00:54.810000+00:00,28.0
1666068802010,"4 km W of Salt Lake City, Utah",reviewed,0,5,earthquake,0.59," Utah",-111.9381667,40.7678333,7.4,2022-10-18 04:53:22.010000+00:00,207.0
1666351688720,"11 km NNE of Howell, Utah",reviewed,0,26,earthquake,1.29," Utah",-112.3768333,41.8911667,3.97,2022-10-21 11:28:08.720000+00:00,3.0
1031223785850,"29 km SE of Shohimardon, Uzbekistan",reviewed,0,465,earthquake,5.5," Uzbekistan",72.007,39.77,31.6,2002-09-05 11:03:05.850000+00:00,
1369548495960,"22 km N of Bulung’ur Shahri, Uzbekistan",reviewed,0,514,earthquake,5.7," Uzbekistan",67.314,39.956,18.0,2013-05-26 06:08:15.960000+00:00,3915.0
635410090120,"83 km W of Luganville, Vanuatu",reviewed,0,732,earthquake,6.9," Vanuatu",166.385,-15.465,12.1,1990-02-19 06:48:10.120000+00:00,
636655092570,"69 km SSW of Port-Vila, Vanuatu",reviewed,0,776,earthquake,7.1," Vanuatu",168.063,-18.318,20.7,1990-03-05 16:38:12.570000+00:00,14.0
649082279550,"37 km ENE of Luganville, Vanuatu",reviewed,0,798,earthquake,7.2," Vanuatu",167.464,-15.355,125.7,1990-07-27 12:37:59.550000+00:00,143.0
650496321950,"19 km NW of Isangel, Vanuatu",reviewed,0,776,earthquake,7.1," Vanuatu",169.132,-19.435,140.4,1990-08-12 21:25:21.950000+00:00,16.0
